State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Kerala,Kottayam,Athirampuzha BPHCArea,phc,PHC Onamtherthu,NA,9.6755758,76.5250634,Y,Rural,Public
Kerala,Alappuzha,Muhama CHC Area,phc,Cherthala South PHC,NA,9.676416,76.313637,Y,Rural,Public
Kerala,Kottayam,Edamaruku CHCArea,phc,24X7 PHC Erattupetta,NA,9.684066667,76.7731,Y,Rural,Public
Kerala,Kottayam,Ullanad CHCArea,phc,PHC Mutholi,NA,9.6863919,76.6761469,Y,Rural,Public
Kerala,Kottayam,Ullanad CHCArea,phc,PHC Meenachal,NA,9.6987711,76.7076768,Y,Rural,Public
Kerala,Kottayam,Edamaruku CHCArea,phc,PHC Teekoy Kallam,NA,9.699133333,76.81688333,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Ayyappancoil PHC,NA,9.699835,77.039701,Y,Rural,Public
Kerala,Kottayam,Koodalloor CHCArea,phc,PHC Kanakkary,NA,9.702316667,76.54771667,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Kadakkarappally PHC,NA,9.702352,76.304869,Y,Rural,Public
Kerala,Kottayam,Edamaruku CHCArea,phc,PHC Thalappalam,NA,9.70685,76.77025,Y,Rural,Public
Kerala,Kottayam,Edamaruku CHCArea,phc,PHC Thalanadu,NA,9.708516667,76.82528333,Y,Rural,Public
Kerala,Kottayam,Thalayolaparambu CHCArea,phc,PHC Kallara,NA,9.708583333,76.47706667,Y,Rural,Public
Kerala,Alappuzha,Arookutty CHCArea,phc,Pallipuram PHC,NA,9.715019,76.350225,Y,Rural,Public
Kerala,Kottayam,Edayazham CHCArea,phc,PHC Thalayazham,NA,9.7188632,76.4165699,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Vayalar PHC,NA,9.720603,76.337623,Y,Rural,Public
Kerala,Kottayam,Erumely CHCArea,phc,PHC Kalaketty,NA,9.72245,76.75856667,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Vettakkal PHC,NA,9.722587,76.301318,Y,Rural,Public
Kerala,Kottayam,Thalayolaparambu CHCArea,phc,PHC Kuruppanthara,NA,9.731183333,76.50743333,Y,Rural,Public
Kerala,Kottayam,Edayazham CHCArea,phc,PHC TV Puram,NA,9.73306,76.4359,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Kanchiyar PHC  24x7,NA,9.736271,77.062621,Y,Rural,Public
Kerala,Kottayam,Edamaruku CHCArea,phc,PHC Moonilavu,NA,9.745916667,76.78353333,Y,Rural,Public
Kerala,Kottayam,Edayazham CHCArea,phc,PHC Maravanthuruth,NA,9.746503,76.392632,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Thuravoor South PHC,NA,9.755173,76.318171,Y,Rural,Public
Kerala,Kottayam,Ullanad CHCArea,phc,PHC Karoor,NA,9.764401,76.699619,Y,Rural,Public
Kerala,Kottayam,Panachikkadu BPHCArea,phc,PHC Nattakom,NA,9.766183333,76.42248333,Y,Rural,Public
Kerala,Kottayam,Thalayolaparambu CHCArea,phc,PHC Kaduthuruthy,NA,9.771933333,76.4866,Y,Rural,Public
Kerala,Kottayam,Edayazham CHCArea,phc,PHC Udayanapuram,NA,9.772707,76.3952097,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Pallithode PHC,NA,9.774578,76.283402,Y,Rural,Public
Kerala,Kottayam,Ullanad CHCArea,phc,PHC Kadanadu,NA,9.775033334,76.69551667,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Kodamthuruth PHC,NA,9.778391,76.293601,Y,Rural,Public
Kerala,Idukki,Pampadampara BPHC Area,phc,K P Colony PHC,NA,9.778841,77.146165,Y,Rural,Public
Kerala,Idukki,Pampadampara BPHC Area,phc,Pampadumpara PHC  24x7,NA,9.778841,77.146165,Y,Rural,Public
Kerala,Kottayam,Arunootimangalam CHCArea,phc,PHC Kattampak,NA,9.779633333,76.5247,Y,Rural,Public
Kerala,Kottayam,Uzhavoor Speciality BPHCArea,phc,UZHAVOOR K R Narayanan Memorial Speciality Hospital,NA,9.785183333,76.61145,Y,Rural,Public
Kerala,Kottayam,Koodalloor CHCArea,phc,24X7 PHC Marangattupally,NA,9.789383333,76.67771667,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Vallethode PHC,NA,9.792509,76.302669,Y,Rural,Public
Kerala,Alappuzha,Arookutty CHCArea,phc,Panavally PHC,NA,9.806177,76.352975,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Ezhupunna PHC,NA,9.814028,76.299552,Y,Rural,Public
Kerala,Kottayam,Edayazham CHCArea,phc,24X7 PHC Brahmamangalam,NA,9.814714,76.422314,Y,Rural,Public
Kerala,Ernakulam,Pampakkuda BPHCArea,phc,Elenji PHC,NA,9.8175525,76.5564211,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Kudayathoor PHC,NA,9.819395,76.801069,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Arakulam PHC  24x7,NA,9.821512,76.846858,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Poochapra PHC,NA,9.825012,76.850009,Y,Rural,Public
Kerala,Kottayam,Arunootimangalam CHCArea,phc,PHC Peruva,NA,9.827816667,76.49885,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Kamakshy PHC,NA,9.828512,77.049202,Y,Rural,Public
Kerala,Kottayam,Arunootimangalam CHCArea,phc,PHC Velloor,NA,9.830783333,76.45478333,Y,Rural,Public
Kerala,Kottayam,Uzhavoor Speciality BPHCArea,phc,PHC Veliyannoor,NA,9.83525835,76.60964012,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Karimannor PHC  24x7,NA,9.837346,76.710157,Y,Rural,Public
Kerala,Idukki,Purapuzha CHC Area,phc,Karimkunnam PHC,NA,9.837563,76.710723,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Poomala PHC,NA,9.841513,76.849642,Y,Rural,Public
Kerala,Ernakulam,Kumbalangi CHCArea,phc,Kandakadavu PHC,NA,9.846563904,76.27458155,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Thottoor PHC,NA,9.847063896,76.45470575,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Mariyapuram PHC,NA,9.853781,76.989028,Y,Rural,Public
Kerala,Alappuzha,Thuravoor CHC Area,phc,Aroor PHC,NA,9.867882,76.304936,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Alakode PHC,NA,9.88075,76.765214,Y,Rural,Public
Kerala,Ernakulam,Pampakkuda BPHCArea,phc,Palakuzha PHC,NA,9.884066984,76.59532465,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Arakkunnam PHC,NA,9.884267052,76.44560454,Y,Rural,Public
Kerala,Ernakulam,Kumbalangi CHCArea,phc,Chellanam PHC,NA,9.884591235,76.26157819,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Vazhathoppe PHC,NA,9.885184,76.950806,Y,Rural,Public
Kerala,Ernakulam,Pampakkuda BPHCArea,phc,Tirumaradi PHC,NA,9.887567297,76.55081867,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Thattakuzha PHC,NA,9.892884,76.739611,Y,Rural,Public
Kerala,Idukki,Muttom CHCArea,phc,Edavetty PHC,NA,9.893018,76.739711,Y,Rural,Public
Kerala,Idukki,Purapuzha CHC Area,phc,Vannappuram PHC  24x7,NA,9.893018,76.738661,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Udayamperoor PHC,NA,9.896686,76.3648929,Y,Rural,Public
Kerala,Idukki,Pampadampara BPHC Area,phc,Udumbanchola PHC,NA,9.8972883,77.180149,Y,Rural,Public
Kerala,Idukki,Purapuzha CHC Area,phc,Manakkadu PHC,NA,9.899052,76.638647,Y,Rural,Public
Kerala,Ernakulam,Nettoor BPHCArea,phc,Panangad PHC,NA,9.902168606,76.31878751,Y,Rural,Public
Kerala,Idukki,Vandiperiyar CHC Area,phc,Kokkayar PHC,NA,9.904041,76.668087,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Chempakappara PHC,NA,9.915186,77.032283,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Chotanikkara PHC,NA,9.918269951,76.3391259,Y,Rural,Public
Kerala,Ernakulam,Nettoor BPHCArea,phc,Valanthakad PHC,NA,9.919470071,76.32878886,Y,Rural,Public
Kerala,Idukki,Upputhara CHC Area,phc,Konnathady PHC,NA,9.927687,77.074872,Y,Rural,Public
Kerala,Ernakulam,Nettoor BPHCArea,phc,Nettoor PHC,NA,9.9282678,76.3145188,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,PHC Thrippunithura,NA,9.9321347,76.3503424,Y,Rural,Public
Kerala,Idukki,Purapuzha CHC Area,phc,Kumaramangalam PHC,NA,9.933386,76.70527,Y,Rural,Public
Kerala,Ernakulam,W and C Mattanchery,phc,UPHC Moolamkuzhy,NA,9.9352252,76.2490439,Y,Urban,Public
Kerala,Idukki,Muttom CHCArea,phc,Kodikulam PHC  24x7,NA,9.93949,76.711912,Y,Rural,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Manjaloor PHC,NA,9.941671852,76.63923057,Y,Rural,Public
Kerala,Ernakulam,Vadavucode CHCArea,phc,Thiruvaniyoor PHC,NA,9.941871944,76.42460174,Y,Rural,Public
Kerala,Ernakulam,Vengoor BPHCArea,phc,Rayamangalam PHC,NA,9.943272041,76.49101066,Y,Rural,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Thiruvamkulam PHC,NA,9.945572275,76.36519375,Y,Rural,Public
Kerala,Idukki,Rajakkadu CHC Area,phc,Senapathy PHC,NA,9.948239,77.181887,Y,Rural,Public
Kerala,Idukki,Rajakkadu CHC Area,phc,Bisonvally PHC,NA,9.950022,77.105227,Y,Rural,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Marady PHC,NA,9.950072596,76.5568195,Y,Rural,Public
Kerala,Ernakulam,W and C Mattanchery,phc,UPHC Pandikkudy,NA,9.9521453,76.2493014,Y,Urban,Public
Kerala,Ernakulam,Vadavucode CHCArea,phc,Poothrikka PHC,NA,9.953672935,76.45520585,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Champakkara,NA,9.9544503,76.3279197,Y,Urban,Public
Kerala,Ernakulam,W and C Mattanchery,phc,UPHC Mangattumukku,NA,9.9547748,76.2583186,Y,Urban,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Avoly PHC,NA,9.955473029,76.6252287,Y,Rural,Public
Kerala,Ernakulam,THQH Tripunitura,phc,UPHC Thripunithura,NA,9.9596617,76.3561311,Y,Urban,Public
Kerala,Ernakulam,Keechery CHCArea,phc,Eroor PHC,NA,9.963173775,76.34059045,Y,Rural,Public
Kerala,Idukki,Rajakkadu CHC Area,phc,Santhanpara PHC,NA,9.96369,77.208574,Y,Rural,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Kalloorkkad PHC,NA,9.9657754,76.6749295,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Kadavanthra,NA,9.9687043,76.2979914,Y,Urban,Public
Kerala,Idukki,Rajakkadu CHC Area,phc,Rajakumary PHC  24x7,NA,9.973191,77.186554,Y,Rural,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Valakom PHC,NA,9.977974976,76.52191482,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Vellathooval PHC,NA,9.979192,76.994362,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Ponnurunni,NA,9.9793778,76.3206485,Y,Urban,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Chalikkavattom,NA,9.9807477,76.3240118,Y,Urban,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Ayavana PHC,NA,9.982075281,76.63853049,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Kuthappady in Edappally,NA,9.9839576,76.3132447,Y,Urban,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Vallarpadam PHC,NA,9.988975985,76.26388015,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Thammanam in Edappally,NA,9.9901719,76.3083644,Y,Urban,Public
Kerala,Ernakulam,Pallarimangalam BPHCArea,phc,Kadavoor PHC,NA,9.997276528,76.74204441,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Vennala in Edappally,NA,10.0003161,76.3199385,Y,Urban,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Kaloor,NA,10.0007718,76.2991949,Y,Urban,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Puthuvyppu PHC,NA,10.00247714,76.22747526,Y,Rural,Public
Kerala,Ernakulam,Pallarimangalam BPHCArea,phc,Pothanicad PHC,NA,10.0072983,76.6773655,Y,Rural,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Mulavukad PHC,NA,10.01017779,76.26057971,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Chempumukku,NA,10.0111826,76.3217331,Y,Urban,Public
Kerala,Ernakulam,Cheranalloor BPHCArea,phc,Kakkanad PHC,NA,10.01602826,76.34710734,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Kallar Vattayar PHC,NA,10.019928,77.023032,Y,Rural,Public
Kerala,Ernakulam,Cheranalloor BPHCArea,phc,Thrikkkakara PHC,NA,10.02085,76.351533,Y,Rural,Public
Kerala,Ernakulam,Vadavucode CHCArea,phc,Pattimattom PHC,NA,10.02187873,76.4450045,Y,Rural,Public
Kerala,Ernakulam,Vadavucode CHCArea,phc,Kumarapuram PHC,NA,10.02187874,76.40299886,Y,Rural,Public
Kerala,Ernakulam,Pandappilly BPHCArea,phc,Paipra PHC,NA,10.02347883,76.55611944,Y,Rural,Public
Kerala,Ernakulam,Vadavucode CHCArea,phc,Mazhuvanoor PHC,NA,10.03137952,76.50351237,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Deviyar Colony PHC,NA,10.032213,76.861861,Y,Rural,Public
Kerala,Idukki,Rajakkadu CHC Area,phc,Chinnakkanal PHC,NA,10.033363,77.158717,Y,Rural,Public
Kerala,Ernakulam,Malayidamthuruth BPHCArea,phc,Edathala PHC,NA,10.0341196,76.4451845,Y,Rural,Public
Kerala,Ernakulam,Varappetty BPHCArea,phc,Cheruvattoor PHC,NA,10.04388055,76.58422322,Y,Rural,Public
Kerala,Ernakulam,Cheranalloor BPHCArea,phc,Kalamasery PHC,NA,10.04676388,76.31705331,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Vattekunnam,NA,10.0468315,76.3101759,Y,Urban,Public
Kerala,Ernakulam,Pizhala BPHCArea,phc,Pizhala PHC,NA,10.05189733,76.26146284,Y,Rural,Public
Kerala,Ernakulam,Cheranalloor BPHCArea,phc,Cheranalloor PHC,NA,10.05526461,76.28826645,Y,Rural,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Nayarambalam PHC,NA,10.071383,76.21187318,Y,Rural,Public
Kerala,Ernakulam,Varappuzha BPHCArea,phc,Eloor PHC,NA,10.0737863,76.2943822,Y,Rural,Public
Kerala,Ernakulam,Varappuzha BPHCArea,phc,Binanipuram PHC,NA,10.08528415,76.30658592,Y,Rural,Public
Kerala,Ernakulam,Malayidamthuruth BPHCArea,phc,Choornikkara PHC,NA,10.0862977,76.3391259,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Mankulam PHC,NA,10.086317,77.058537,Y,Rural,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Edavanakkad PHC,NA,10.08938453,76.20787265,Y,Rural,Public
Kerala,Ernakulam,Malayidamthuruth BPHCArea,phc,Keezhmad PHC,NA,10.0894479,76.3876986,Y,Rural,Public
Kerala,Ernakulam,Vengoor BPHCArea,phc,Asamannoor PHC,NA,10.09518492,76.55831976,Y,Rural,Public
Kerala,Ernakulam,Ezhikkara CHCArea,phc,Koonamave PHC,NA,10.101062,76.2657434,Y,Rural,Public
Kerala,Ernakulam,Varappetty BPHCArea,phc,Pindimana PHC,NA,10.10388563,76.62502873,Y,Rural,Public
Kerala,Ernakulam,Varappuzha BPHCArea,phc,Kadumgalloor PHC,NA,10.10438577,76.32198799,Y,Rural,Public
Kerala,Ernakulam,Varappetty BPHCArea,phc,Punnekkad PHC,NA,10.10508572,76.67063486,Y,Rural,Public
Kerala,Ernakulam,Malayidamthuruth BPHCArea,phc,Vazhakulam PHC,NA,10.1138313,76.4418473,Y,Rural,Public
Kerala,Ernakulam,Varappetty BPHCArea,phc,Kottappady PHC,NA,10.1150866,76.58772372,Y,Rural,Public
Kerala,Ernakulam,Varappuzha BPHCArea,phc,Alangad PHC,NA,10.11688684,76.30648591,Y,Rural,Public
Kerala,Ernakulam,Pallarimangalam BPHCArea,phc,Ayyampilly PHC,NA,10.1247514,76.1979351,Y,Rural,Public
Kerala,Ernakulam,Kalady CHCArea,phc,Chowara PHC,NA,10.126394,76.3825391,Y,Rural,Public
Kerala,Ernakulam,Varappuzha BPHCArea,phc,Karumalloor PHC,NA,10.12868785,76.29278407,Y,Rural,Public
Kerala,Ernakulam,Kalady CHCArea,phc,Kanjoor PHC,NA,10.13968874,76.42950246,Y,Rural,Public
Kerala,Ernakulam,Vengoor BPHCArea,phc,Mudakuzha PHC,NA,10.14028877,76.51021331,Y,Rural,Public
Kerala,Ernakulam,Ezhikkara CHCArea,phc,Chittatukara PHC,NA,10.1490396,76.21080605,Y,Rural,Public
Kerala,Ernakulam,Chengamanad CHCArea,phc,Kunnukara PHC,NA,10.15388999,76.2951844,Y,Rural,Public
Kerala,Ernakulam,Varappetty BPHCArea,phc,Kuttampuzha PHC,NA,10.1583902,76.78224989,Y,Rural,Public
Kerala,Ernakulam,Ramamangalam BPHCArea,phc,Okkal PHC in Vengoor block,NA,10.1649515,76.463925,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Vattavada PHC,NA,10.165393,77.101577,Y,Rural,Public
Kerala,Ernakulam,Chengamanad CHCArea,phc,Nedumbassery PHC,NA,10.16569098,76.35519247,Y,Rural,Public
Kerala,Ernakulam,Malippuram CHCArea,phc,Munambam PHC,NA,10.1695782,76.1813626,Y,Rural,Public
Kerala,Ernakulam,Ramamangalam BPHCArea,phc,Maneed PHC,NA,10.18129231,76.35319221,Y,Rural,Public
Kerala,Ernakulam,Vengoor BPHCArea,phc,Kodanad PHC,NA,10.18139226,76.51951457,Y,Rural,Public
Kerala,Ernakulam,Kalady CHCArea,phc,Malayattoor PHC,NA,10.18329243,76.5063128,Y,Rural,Public
Kerala,Ernakulam,Ezhikkara CHCArea,phc,Gothuruthu PHC,NA,10.18709283,76.21697389,Y,Rural,Public
Kerala,Ernakulam,Chengamanad CHCArea,phc,Parakadavu PHC,NA,10.18739283,76.32388827,Y,Rural,Public
Kerala,Ernakulam,GH Ernakulam,phc,UPHC Edakochi,NA,10.1963899,76.3869249,Y,Urban,Public
Kerala,Ernakulam,Ankamaly BPHCArea,phc,Thuravoor PHC,NA,10.201394,76.42220149,Y,Rural,Public
Kerala,Thrissur,Madavana CHCArea,phc,Methala PHC,NA,10.2018441,76.18086904,Y,Rural,Public
Kerala,Thrissur,THQH Kodungallur,phc,UPHC Anapuzha in Kodungallor,NA,10.206013,76.210446,Y,Urban,Public
Kerala,Thrissur,Aloor BPHCArea,phc,Kuzhur PHC,NA,10.20751122,76.29626789,Y,Rural,Public
Kerala,Ernakulam,Ankamaly BPHCArea,phc,Manjapra PHC,NA,10.213395,76.454006,Y,Rural,Public
Kerala,Ernakulam,Ankamaly BPHCArea,phc,Ayyampuzha PHC,NA,10.21339501,76.45400577,Y,Rural,Public
Kerala,Thrissur,Perinjanam CHCArea,phc,Mathilakom PHC,NA,10.2137451,76.23867682,Y,Rural,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Kodakara PHC,NA,10.22929644,76.1818025,Y,Rural,Public
Kerala,Ernakulam,Ankamaly BPHCArea,phc,Mookanoor PHC,NA,10.23489685,76.42190146,Y,Rural,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Thrikkur PHC,NA,10.23991401,76.17385143,Y,Rural,Public
Kerala,Thrissur,Perinjanam CHCArea,phc,P.Vemballur PHC,NA,10.25373185,76.14666445,Y,Rural,Public
Kerala,Thrissur,Mambra BPHCArea,phc,Kakkad PHC,NA,10.26554949,76.30868625,Y,Rural,Public
Kerala,Ernakulam,Ankamaly BPHCArea,phc,Palisery PHC,NA,10.26739962,76.40939979,Y,Rural,Public
Kerala,Thrissur,Mambra BPHCArea,phc,Mambra 24*7 PHC,NA,10.27065328,76.39722479,Y,Rural,Public
Kerala,Idukki,Chithirapuram CHCArea,phc,Kanthalloor PHC,NA,10.27155,77.151433,Y,Rural,Public
Kerala,Thrissur,Perinjanam CHCArea,phc,Koolimuttam PHC,NA,10.28106752,76.14738122,Y,Rural,Public
Kerala,Thrissur,Vilvattom BPHCArea,phc,Madakkathara PHC,NA,10.28933479,76.50537938,Y,Rural,Public
Kerala,Thrissur,Aloor BPHCArea,phc,Poyya PHC,NA,10.2931185,76.36129333,Y,Rural,Public
Kerala,Thrissur,Ollur CHCArea,phc,Vallachira PHC,NA,10.29826898,76.19372079,Y,Rural,Public
Kerala,Thrissur,Vellanikkara CHCArea,phc,Nadathara PHC,NA,10.29895233,76.33515649,Y,Rural,Public
Kerala,Thrissur,THQH Chalakudy,phc,UPHC R V Puram in Chalakkudy,NA,10.30274,76.3191989,Y,Urban,Public
Kerala,Thrissur,Puthenchira CHCArea,phc,Veloorkkara PHC,NA,10.30318604,76.24756136,Y,Rural,Public
Kerala,Thrissur,Vellangallur CHCArea,phc,Padiyur PHC,NA,10.31638719,76.17965223,Y,Rural,Public
Kerala,Thrissur,Kadappuram CHCArea,phc,Pookode PHC,NA,10.3172206,76.15374875,Y,Rural,Public
Kerala,Thrissur,Elinjipra CHCArea,phc,Pariyaram PHC,NA,10.31765391,76.37211146,Y,Rural,Public
Kerala,Thrissur,Erumapetty CHCArea,phc,Varavoor PHC,NA,10.33322197,76.12362804,Y,Rural,Public
Kerala,Thrissur,Vellangallur CHCArea,phc,Vellangalloor PHC,NA,10.33885574,76.29260072,Y,Rural,Public
Kerala,Thrissur,Perinjanam CHCArea,phc,Chamakkala PHC,NA,10.3495567,76.11140973,Y,Rural,Public
Kerala,Thrissur,Anandapuram CHCArea,phc,Porathissery PHC,NA,10.36315784,76.20455559,Y,Rural,Public
Kerala,Thrissur,Mambra BPHCArea,phc,Nalukettu PHC,NA,10.37389204,76.3725782,Y,Rural,Public
Kerala,Thrissur,Mullasserry CHCArea,phc,Venkidangu PHC,NA,10.37872584,76.18932022,Y,Rural,Public
Kerala,Palakkad,Koduvayoor CHCArea,phc,Parambikulam PHC,NA,10.3856929,76.77234866,Y,Rural,Public
Kerala,Thrissur,Thiruvilwamala CHCArea,phc,Kuthampully PHC,NA,10.39659401,76.25642925,Y,Rural,Public
Kerala,Thrissur,Aloor BPHCArea,phc,Aloor 24*7 PHC,NA,10.39901086,76.35355899,Y,Rural,Public
Kerala,Thrissur,Erumapetty CHCArea,phc,Mundathikode PHC,NA,10.41882928,76.1031253,Y,Rural,Public
Kerala,Thrissur,Vellanikkara CHCArea,phc,Ollukkara PHC,NA,10.42157946,76.33277286,Y,Rural,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Nenmanikara PHC,NA,10.42844673,76.25914629,Y,Rural,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Alagapanagar PHC,NA,10.43043023,76.27449836,Y,Rural,Public
Kerala,Thrissur,Madavana CHCArea,phc,Edavilangu PHC,NA,10.44006441,76.16076639,Y,Rural,Public
Kerala,Thrissur,Vatanapilly CHCArea,phc,Thalikulam PHC,NA,10.4456649,76.09082365,Y,Rural,Public
Kerala,Thrissur,Perinjanam CHCArea,phc,Kaipamangalam PHC,NA,10.44623159,76.22194129,Y,Rural,Public
Kerala,Thrissur,Vadakkekad CHCArea,phc,Punnayur PHC,NA,10.46226628,76.26956436,Y,Rural,Public
Kerala,Thrissur,Ollur CHCArea,phc,Avinissery PHC,NA,10.46711671,76.2269753,Y,Rural,Public
Kerala,Thrissur,Alapad CHCArea,phc,Manalur PHC,NA,10.47415066,76.10224185,Y,Rural,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Varantharappilly PHC,NA,10.48225136,76.07242117,Y,Rural,Public
Kerala,Thrissur,Vellanikkara CHCArea,phc,Puthur PHC,NA,10.4885852,76.27993244,Y,Rural,Public
Kerala,Thrissur,Tholur CHCArea,phc,Arimbur PHC,NA,10.4961192,76.14651448,Y,Rural,Public
Kerala,Thrissur,Vatanapilly CHCArea,phc,Engadiyur PHC,NA,10.4962859,76.06547024,Y,Rural,Public
Kerala,Palakkad,Vadakkencherry CHCArea,phc,Nelliyampathy PHC,NA,10.50168617,76.68993763,Y,Rural,Public
Kerala,Thrissur,Ollur CHCArea,phc,Koorkanchery PHC,NA,10.50523664,76.21120652,Y,Rural,Public
Kerala,Thrissur,Tholur CHCArea,phc,Ayyanthole PHC,NA,10.50907028,76.26092988,Y,Rural,Public
Kerala,Thrissur,Vellanikkara CHCArea,phc,UPHC Kachery,NA,10.51067616,76.25175021,Y,Urban,Public
Kerala,Thrissur,Ollur CHCArea,phc,UPHC Gosayikkunnu,NA,10.5107236,76.2200227,Y,Urban,Public
Kerala,Thrissur,Mattathur CHCArea,phc,Mupliyam PHC,NA,10.5184211,76.16813407,Y,Rural,Public
Kerala,Thrissur,Pazhanji CHCArea,phc,Arthat PHC,NA,10.52213807,76.21702398,Y,Rural,Public
Kerala,Thrissur,Elinjipra CHCArea,phc,Vettilappara PHC,NA,10.52345488,76.07430477,Y,Rural,Public
Kerala,Thrissur,Tholur CHCArea,phc,Mundur PHC,NA,10.53150553,76.26198003,Y,Rural,Public
Kerala,Thrissur,Vatanapilly CHCArea,phc,Nattika PHC,NA,10.54375657,76.28973377,Y,Rural,Public
Kerala,Thrissur,Vilvattom BPHCArea,phc,Vilvattom PHC,NA,10.54744024,76.23997707,Y,Rural,Public
Kerala,Thrissur,Vellanikkara CHCArea,phc,Pattikad PHC,NA,10.549626,76.335165,Y,Rural,Public
Kerala,Thrissur,Thiruvilwamala CHCArea,phc,Panjal PHC,NA,10.55124056,76.25836288,Y,Rural,Public
Kerala,Palakkad,Vadakkencherry CHCArea,phc,Ayilur PHC,NA,10.5533573,76.58105633,Y,Rural,Public
Kerala,Thrissur,Tholur CHCArea,phc,Adat PHC,NA,10.55464087,76.155249,Y,Rural,Public
Kerala,Kasaragod,Kumbla CHCArea,phc,Angadimugar PHC,NA,10.55513333,76.58093333,Y,Rural,Public
Kerala,Thrissur,Mullasserry CHCArea,phc,Pavaraty PHC,NA,10.55559097,76.05015152,Y,Rural,Public
Kerala,Thrissur,Vilvattom BPHCArea,phc,R V Puram PHC,NA,10.556,76.2261,Y,Rural,Public
Kerala,Thrissur,Kadappuram CHCArea,phc,Orumanayur PHC,NA,10.55765781,76.03456609,Y,Rural,Public
Kerala,Thrissur,Ollur CHCArea,phc,Paralam PHC,NA,10.56132476,76.1946043,Y,Rural,Public
Kerala,Palakkad,Vadakkencherry CHCArea,phc,Kizhakkenchery PHC,NA,10.56654179,76.49047747,Y,Rural,Public
